person_id,date,type,counterparty_type,status,amount
USR_8CFF6E12,2025-04-10,P2P,FRIEND,SUCCESS,1809.55
USR_8CFF6E12,2025-05-19,P2P,FRIEND,SUCCESS,1406.3
USR_8CFF6E12,2025-06-10,P2M,MERCHANT,SUCCESS,596.47
USR_8CFF6E12,2025-12-24,P2M,MERCHANT,SUCCESS,1898.76
USR_8CFF6E12,2025-06-30,P2M,MERCHANT,SUCCESS,1058.38
USR_8CFF6E12,2025-12-08,P2M,MERCHANT,SUCCESS,1083.52
USR_8CFF6E12,2025-06-26,P2M,MERCHANT,SUCCESS,1945.2
USR_8CFF6E12,2025-07-06,P2P,FRIEND,SUCCESS,1894.83
USR_8CFF6E12,2025-10-28,P2M,MERCHANT,SUCCESS,709.26
USR_36998833,2025-10-08,P2P,FRIEND,SUCCESS,1831.18
USR_36998833,2025-01-05,P2M,MERCHANT,SUCCESS,133.78
USR_36998833,2025-02-23,P2P,FRIEND,SUCCESS,675.51
USR_36998833,2025-06-10,P2P,FRIEND,SUCCESS,1122.91
USR_7530CACA,2025-07-01,P2P,FRIEND,SUCCESS,1509.16
USR_7530CACA,2025-11-28,P2M,MERCHANT,SUCCESS,1397.46
USR_7530CACA,2025-02-02,P2M,MERCHANT,SUCCESS,1134.89
USR_0886D273,2025-09-07,P2M,MERCHANT,SUCCESS,1120.48
USR_0886D273,2025-12-06,P2M,MERCHANT,SUCCESS,1490.74
USR_0886D273,2025-05-31,P2M,MERCHANT,SUCCESS,1226.57
USR_0886D273,2025-11-12,P2P,FRIEND,SUCCESS,1672.65
USR_0886D273,2025-07-12,P2M,MERCHANT,SUCCESS,321.49
USR_0886D273,2025-09-10,P2P,FRIEND,SUCCESS,938.55
USR_0886D273,2025-04-28,P2M,MERCHANT,SUCCESS,1013.55
USR_0886D273,2025-08-03,P2P,FRIEND,SUCCESS,43.25
USR_0886D273,2025-11-24,P2M,MERCHANT,SUCCESS,281.46
USR_0886D273,2025-04-25,P2M,MERCHANT,SUCCESS,1992.71
USR_0886D273,2025-10-18,P2P,FRIEND,SUCCESS,1448.72
USR_E12ADE35,2025-07-09,P2M,MERCHANT,SUCCESS,1653.17
USR_E12ADE35,2025-04-02,P2M,MERCHANT,SUCCESS,794.42
USR_E12ADE35,2025-07-07,P2M,MERCHANT,SUCCESS,435.75
USR_E12ADE35,2025-03-20,P2M,MERCHANT,SUCCESS,779.24
USR_E12ADE35,2025-08-17,P2P,FRIEND,SUCCESS,134.08
USR_E12ADE35,2025-10-11,P2M,MERCHANT,SUCCESS,583.11
USR_E12ADE35,2025-03-22,P2M,MERCHANT,SUCCESS,1622.2
USR_E12ADE35,2025-03-24,P2M,MERCHANT,SUCCESS,320.24
USR_E12ADE35,2025-12-09,P2M,MERCHANT,SUCCESS,620.48
USR_E12ADE35,2025-10-27,P2P,FRIEND,SUCCESS,1713.1
USR_E12ADE35,2025-10-02,P2M,MERCHANT,SUCCESS,1540.54
USR_ED4C18CD,2025-03-30,P2M,MERCHANT,SUCCESS,822.72
USR_ED4C18CD,2025-04-08,P2M,MERCHANT,SUCCESS,275.23
USR_ED4C18CD,2025-03-04,P2M,MERCHANT,SUCCESS,1952.14
USR_ED4C18CD,2025-12-10,P2P,FRIEND,SUCCESS,1704.94
USR_ED4C18CD,2025-01-30,P2M,MERCHANT,SUCCESS,1631.21
USR_ED4C18CD,2025-12-16,P2P,FRIEND,SUCCESS,1621.16
USR_1B0AEACB,2025-02-13,P2M,MERCHANT,SUCCESS,261.79
USR_1B0AEACB,2025-11-16,P2M,MERCHANT,SUCCESS,1331.27
USR_1B0AEACB,2025-06-16,P2M,MERCHANT,SUCCESS,1044.84
USR_1B0AEACB,2025-06-07,P2M,MERCHANT,SUCCESS,1762.9
USR_1B0AEACB,2025-11-08,P2P,FRIEND,SUCCESS,436.34
USR_1B0AEACB,2025-02-19,P2M,MERCHANT,SUCCESS,1345.11
USR_AC98DA5D,2025-09-13,P2P,FRIEND,SUCCESS,223.09
USR_AC98DA5D,2025-05-06,P2M,MERCHANT,SUCCESS,717.06
USR_AC98DA5D,2025-10-24,P2M,MERCHANT,SUCCESS,1326.87
USR_AC98DA5D,2025-09-05,P2P,FRIEND,SUCCESS,692.28
USR_AC98DA5D,2025-12-28,P2M,MERCHANT,SUCCESS,1270.75
USR_AC98DA5D,2025-09-09,P2M,MERCHANT,SUCCESS,519.78
USR_AC98DA5D,2025-07-05,P2M,MERCHANT,SUCCESS,1244.49
USR_AC98DA5D,2025-11-15,P2M,MERCHANT,SUCCESS,1463.65
USR_AC98DA5D,2025-05-24,P2M,MERCHANT,SUCCESS,1211.76
USR_AC98DA5D,2025-04-08,P2P,FRIEND,SUCCESS,20.58
USR_AC98DA5D,2025-10-14,P2P,FRIEND,SUCCESS,1332.47
USR_AC98DA5D,2025-03-20,P2M,MERCHANT,SUCCESS,1355.5
USR_AC98DA5D,2025-06-03,P2M,MERCHANT,SUCCESS,1250.14
USR_AC98DA5D,2025-09-30,P2P,FRIEND,SUCCESS,1747.34
USR_AC98DA5D,2025-09-13,P2P,FRIEND,SUCCESS,539.48
USR_AC98DA5D,2025-02-26,P2P,FRIEND,SUCCESS,939.49
USR_AC98DA5D,2025-05-08,P2M,MERCHANT,SUCCESS,1117.43
USR_AC98DA5D,2025-02-15,P2M,MERCHANT,SUCCESS,438.48
USR_AC98DA5D,2025-10-15,P2M,MERCHANT,SUCCESS,1834.76
USR_AC98DA5D,2025-08-16,P2P,FRIEND,SUCCESS,1282.36
USR_AC98DA5D,2025-02-23,P2M,MERCHANT,SUCCESS,1442.86
USR_AC98DA5D,2025-02-02,P2M,MERCHANT,SUCCESS,188.46
USR_AC98DA5D,2025-08-12,P2M,MERCHANT,SUCCESS,1110.67
USR_AC98DA5D,2025-05-15,P2P,FRIEND,SUCCESS,862.31
USR_AC98DA5D,2025-03-06,P2M,MERCHANT,SUCCESS,1045.45
USR_AC98DA5D,2025-04-30,P2M,MERCHANT,SUCCESS,1845.18
USR_AC98DA5D,2025-02-02,P2M,MERCHANT,SUCCESS,331.42
USR_AC98DA5D,2025-04-09,P2M,MERCHANT,SUCCESS,787.96
USR_AC98DA5D,2025-09-17,P2M,MERCHANT,SUCCESS,1510.07
USR_AC98DA5D,2025-10-05,P2M,MERCHANT,FAILED,182.49
USR_AC98DA5D,2025-11-30,P2M,MERCHANT,SUCCESS,1287.35
USR_AC98DA5D,2025-11-21,P2M,MERCHANT,SUCCESS,553.85
USR_AC98DA5D,2025-07-03,P2M,MERCHANT,SUCCESS,373.1
USR_AC98DA5D,2025-06-28,P2M,MERCHANT,SUCCESS,1448.24
USR_AC98DA5D,2025-03-21,P2M,MERCHANT,SUCCESS,1899.61
USR_AC98DA5D,2025-03-07,P2M,MERCHANT,SUCCESS,1330.89
USR_AC98DA5D,2025-07-09,P2M,MERCHANT,SUCCESS,580.95
USR_AC98DA5D,2025-02-01,P2M,MERCHANT,SUCCESS,1262.99
USR_AC98DA5D,2025-04-14,P2M,MERCHANT,SUCCESS,135.35
USR_AC98DA5D,2025-01-28,P2M,MERCHANT,FAILED,1000.55
USR_AC98DA5D,2025-08-09,P2M,MERCHANT,SUCCESS,417.95
USR_AC98DA5D,2025-11-22,P2M,MERCHANT,SUCCESS,39.9
USR_AC98DA5D,2025-04-21,P2M,MERCHANT,SUCCESS,1704.1
USR_AC98DA5D,2025-11-04,P2M,MERCHANT,SUCCESS,320.04
USR_AC98DA5D,2025-09-21,P2M,MERCHANT,SUCCESS,1554.54
USR_AC98DA5D,2025-02-07,P2M,MERCHANT,SUCCESS,1831.02
USR_AC98DA5D,2025-03-17,P2P,FRIEND,SUCCESS,599.34
USR_AC98DA5D,2025-05-10,P2M,MERCHANT,FAILED,1458.78
USR_AC98DA5D,2025-11-02,P2P,FRIEND,SUCCESS,125.51
USR_AC98DA5D,2025-10-01,P2P,FRIEND,SUCCESS,1683.13
USR_AC98DA5D,2025-03-31,P2P,FRIEND,SUCCESS,1791.35
USR_AC98DA5D,2025-07-02,P2M,MERCHANT,SUCCESS,1624.44
USR_AC98DA5D,2025-05-09,P2M,MERCHANT,SUCCESS,509.76
USR_AC98DA5D,2025-08-31,P2P,FRIEND,FAILED,948.83
USR_AC98DA5D,2025-02-09,P2M,MERCHANT,SUCCESS,18.31
USR_AC98DA5D,2025-05-04,P2M,MERCHANT,SUCCESS,1016.21
USR_AC98DA5D,2025-05-02,P2M,MERCHANT,SUCCESS,1537.97
USR_AC98DA5D,2025-03-01,P2M,MERCHANT,SUCCESS,1854.57
USR_AC98DA5D,2025-02-18,P2M,MERCHANT,FAILED,1967.67
USR_AC98DA5D,2025-01-26,P2P,FRIEND,SUCCESS,980.47
USR_AC98DA5D,2025-07-24,P2M,MERCHANT,SUCCESS,1182.46
USR_AC98DA5D,2025-05-21,P2M,MERCHANT,SUCCESS,1520.22
USR_AC98DA5D,2025-05-15,P2M,MERCHANT,SUCCESS,689.72
USR_AC98DA5D,2025-02-17,P2P,FRIEND,SUCCESS,691.25
USR_AC98DA5D,2025-12-05,P2P,FRIEND,SUCCESS,108.3
USR_AC98DA5D,2025-07-21,P2M,MERCHANT,SUCCESS,694.7
USR_AC98DA5D,2025-02-17,P2M,MERCHANT,SUCCESS,1412.69
USR_AC98DA5D,2025-03-25,P2M,MERCHANT,SUCCESS,1737.64
USR_AC98DA5D,2025-03-28,P2P,FRIEND,SUCCESS,1332.57
USR_AC98DA5D,2025-01-16,P2M,MERCHANT,FAILED,1955.8
USR_AC98DA5D,2025-05-21,P2M,MERCHANT,SUCCESS,128.31
USR_AC98DA5D,2025-12-24,P2M,MERCHANT,SUCCESS,913.85
USR_AC98DA5D,2025-03-06,P2M,MERCHANT,SUCCESS,1373.07
USR_AC98DA5D,2025-03-11,P2P,FRIEND,SUCCESS,488.75
USR_AC98DA5D,2025-01-12,P2M,MERCHANT,SUCCESS,1878.84
USR_AC98DA5D,2025-08-19,P2M,MERCHANT,SUCCESS,1876.57
USR_AC98DA5D,2025-07-26,P2M,MERCHANT,SUCCESS,97.86
USR_AC98DA5D,2025-09-30,P2P,FRIEND,SUCCESS,185.68
USR_AC98DA5D,2025-04-28,P2M,MERCHANT,SUCCESS,158.57
USR_AC98DA5D,2025-08-12,P2P,FRIEND,SUCCESS,1144.11
USR_AC98DA5D,2025-12-26,P2P,FRIEND,SUCCESS,316.17
USR_AC98DA5D,2025-05-11,P2P,FRIEND,SUCCESS,1782.82
USR_AC98DA5D,2025-09-13,P2M,MERCHANT,SUCCESS,1316.04
USR_AC98DA5D,2025-01-05,P2P,FRIEND,SUCCESS,1227.85
USR_AC98DA5D,2025-01-31,P2P,FRIEND,SUCCESS,841.62
USR_AC98DA5D,2025-07-01,P2M,MERCHANT,SUCCESS,137.94
USR_AC98DA5D,2025-06-01,P2M,MERCHANT,SUCCESS,942.05
USR_AC98DA5D,2025-04-12,P2M,MERCHANT,FAILED,18.58
USR_AC98DA5D,2025-07-16,P2M,MERCHANT,SUCCESS,783.42
USR_5C3D3EC6,2025-10-04,P2M,MERCHANT,SUCCESS,163.53
USR_5C3D3EC6,2025-10-04,P2P,FRIEND,SUCCESS,531.39
USR_5C3D3EC6,2025-10-23,P2M,MERCHANT,SUCCESS,1641.77
USR_5C3D3EC6,2025-07-12,P2M,MERCHANT,SUCCESS,562.55
USR_5C3D3EC6,2025-08-17,P2M,MERCHANT,SUCCESS,1098.76
USR_5C3D3EC6,2025-11-29,P2P,FRIEND,SUCCESS,941.23
USR_5C3D3EC6,2025-03-05,P2P,FRIEND,SUCCESS,320.17
USR_5C3D3EC6,2025-11-18,P2P,FRIEND,SUCCESS,1842.69
USR_5C3D3EC6,2025-11-10,P2M,MERCHANT,SUCCESS,1776.41
USR_5C3D3EC6,2025-04-09,P2P,FRIEND,SUCCESS,1680.68
USR_5C3D3EC6,2025-07-23,P2P,FRIEND,SUCCESS,134.6
USR_5C3D3EC6,2025-04-13,P2M,MERCHANT,SUCCESS,1730.37
USR_5C3D3EC6,2025-09-26,P2M,MERCHANT,SUCCESS,271.46
USR_5C3D3EC6,2025-07-06,P2M,MERCHANT,SUCCESS,862.9
USR_5C3D3EC6,2025-08-02,P2M,MERCHANT,SUCCESS,1901.6
USR_5C3D3EC6,2025-02-01,P2M,MERCHANT,SUCCESS,1050.53
USR_5C3D3EC6,2025-04-22,P2M,MERCHANT,SUCCESS,132.93
USR_5C3D3EC6,2025-04-15,P2M,MERCHANT,SUCCESS,1737.78
USR_5C3D3EC6,2025-04-09,P2M,MERCHANT,SUCCESS,210.34
USR_5C3D3EC6,2025-04-05,P2M,MERCHANT,SUCCESS,61.6
USR_5C3D3EC6,2025-02-16,P2M,MERCHANT,SUCCESS,466.39
USR_5C3D3EC6,2025-04-22,P2M,MERCHANT,SUCCESS,1910.92
USR_5C3D3EC6,2025-03-02,P2M,MERCHANT,SUCCESS,915.66
USR_5C3D3EC6,2025-08-03,P2M,MERCHANT,SUCCESS,369.0
USR_5C3D3EC6,2025-06-15,P2M,MERCHANT,SUCCESS,1622.47
USR_5C3D3EC6,2025-09-13,P2M,MERCHANT,SUCCESS,563.74
USR_5C3D3EC6,2025-04-26,P2M,MERCHANT,SUCCESS,1125.64
USR_5C3D3EC6,2025-07-06,P2P,FRIEND,SUCCESS,1208.95
USR_5C3D3EC6,2025-01-16,P2M,MERCHANT,SUCCESS,1830.33
USR_5C3D3EC6,2025-08-30,P2M,MERCHANT,SUCCESS,1238.65
USR_5C3D3EC6,2025-08-02,P2M,MERCHANT,SUCCESS,1144.43
USR_5C3D3EC6,2025-04-08,P2M,MERCHANT,SUCCESS,797.49
USR_5C3D3EC6,2025-06-16,P2P,FRIEND,SUCCESS,753.71
USR_5C3D3EC6,2025-12-02,P2M,MERCHANT,SUCCESS,1340.11
USR_5C3D3EC6,2025-04-03,P2M,MERCHANT,SUCCESS,1408.44
USR_5C3D3EC6,2025-07-27,P2P,FRIEND,SUCCESS,668.33
USR_5C3D3EC6,2025-09-08,P2M,MERCHANT,SUCCESS,564.31
USR_5C3D3EC6,2025-08-15,P2M,MERCHANT,SUCCESS,438.87
USR_5C3D3EC6,2025-12-01,P2M,MERCHANT,SUCCESS,1207.77
USR_5C3D3EC6,2025-06-16,P2M,MERCHANT,SUCCESS,878.38
USR_5C3D3EC6,2025-11-19,P2M,MERCHANT,SUCCESS,30.05
USR_5C3D3EC6,2025-06-25,P2M,MERCHANT,SUCCESS,246.54
USR_5C3D3EC6,2025-09-27,P2P,FRIEND,SUCCESS,1363.66
USR_5C3D3EC6,2025-04-20,P2M,MERCHANT,SUCCESS,1340.57
USR_5C3D3EC6,2025-07-02,P2M,MERCHANT,SUCCESS,219.32
USR_5C3D3EC6,2025-09-28,P2M,MERCHANT,SUCCESS,454.99
USR_5C3D3EC6,2025-08-04,P2P,FRIEND,SUCCESS,230.36
USR_5C3D3EC6,2025-03-24,P2M,MERCHANT,SUCCESS,350.52
USR_5C3D3EC6,2025-05-04,P2M,MERCHANT,SUCCESS,303.08
USR_5C3D3EC6,2025-03-14,P2M,MERCHANT,SUCCESS,1033.35
USR_5C3D3EC6,2025-07-18,P2P,FRIEND,SUCCESS,948.76
USR_5C3D3EC6,2025-06-05,P2M,MERCHANT,SUCCESS,1105.14
USR_5C3D3EC6,2025-02-23,P2M,MERCHANT,SUCCESS,620.89
USR_5C3D3EC6,2025-11-03,P2M,MERCHANT,SUCCESS,1413.35
USR_5C3D3EC6,2025-05-24,P2P,FRIEND,SUCCESS,333.33
USR_5C3D3EC6,2025-10-05,P2P,FRIEND,SUCCESS,688.04
USR_5C3D3EC6,2025-07-11,P2M,MERCHANT,SUCCESS,1275.87
USR_5C3D3EC6,2025-02-17,P2M,MERCHANT,SUCCESS,1630.16
USR_5C3D3EC6,2025-01-16,P2M,MERCHANT,SUCCESS,1066.23
USR_5C3D3EC6,2025-02-28,P2M,MERCHANT,SUCCESS,78.49
USR_5C3D3EC6,2025-09-10,P2M,MERCHANT,SUCCESS,1658.42
USR_5C3D3EC6,2025-03-23,P2M,MERCHANT,SUCCESS,683.35
USR_5C3D3EC6,2025-12-02,P2P,FRIEND,SUCCESS,570.9
USR_5C3D3EC6,2025-05-17,P2P,FRIEND,SUCCESS,954.89
USR_5C3D3EC6,2025-09-30,P2M,MERCHANT,SUCCESS,1495.44
USR_5C3D3EC6,2025-12-10,P2M,MERCHANT,SUCCESS,59.79
USR_5C3D3EC6,2025-12-05,P2P,FRIEND,SUCCESS,1254.17
USR_5C3D3EC6,2025-03-25,P2M,MERCHANT,SUCCESS,1754.15
USR_5C3D3EC6,2025-08-20,P2M,MERCHANT,SUCCESS,665.69
USR_5C3D3EC6,2025-07-15,P2M,MERCHANT,SUCCESS,135.31
USR_5C3D3EC6,2025-03-25,P2P,FRIEND,SUCCESS,1728.55
USR_5C3D3EC6,2025-08-19,P2M,MERCHANT,SUCCESS,150.61
USR_5C3D3EC6,2025-11-02,P2M,MERCHANT,SUCCESS,1544.81
USR_5C3D3EC6,2025-08-17,P2M,MERCHANT,SUCCESS,578.09
USR_5C3D3EC6,2025-01-20,P2M,MERCHANT,SUCCESS,1499.51
USR_5C3D3EC6,2025-02-01,P2M,MERCHANT,SUCCESS,826.68
USR_5C3D3EC6,2025-12-26,P2P,FRIEND,SUCCESS,666.06
USR_5C3D3EC6,2025-12-02,P2P,FRIEND,SUCCESS,842.9
USR_5C3D3EC6,2025-01-29,P2P,FRIEND,SUCCESS,350.05
USR_5C3D3EC6,2025-10-19,P2M,MERCHANT,SUCCESS,1119.39
USR_5C3D3EC6,2025-09-14,P2M,MERCHANT,SUCCESS,65.32
USR_5C3D3EC6,2025-05-14,P2P,FRIEND,SUCCESS,1899.14
USR_5C3D3EC6,2025-02-15,P2M,MERCHANT,SUCCESS,344.63
USR_5C3D3EC6,2025-11-09,P2M,MERCHANT,SUCCESS,1898.08
USR_5C3D3EC6,2025-03-31,P2M,MERCHANT,SUCCESS,1306.69
USR_2E074496,2025-05-14,P2M,MERCHANT,SUCCESS,820.4
USR_2E074496,2025-12-12,P2M,MERCHANT,SUCCESS,1166.85
USR_2E074496,2025-07-17,P2M,MERCHANT,SUCCESS,1041.22
USR_2E074496,2025-07-09,P2M,MERCHANT,FAILED,256.26
USR_2E074496,2025-05-10,P2M,MERCHANT,SUCCESS,1122.92
USR_2E074496,2025-08-21,P2M,MERCHANT,SUCCESS,1032.05
USR_2E074496,2025-12-05,P2M,MERCHANT,SUCCESS,420.42
USR_2E074496,2025-10-25,P2M,MERCHANT,SUCCESS,1301.06
USR_2E074496,2025-11-25,P2M,MERCHANT,SUCCESS,244.26
USR_2E074496,2025-11-10,P2P,FRIEND,SUCCESS,196.83
USR_2E074496,2025-08-03,P2P,FRIEND,SUCCESS,1626.68
USR_2E074496,2025-04-07,P2M,MERCHANT,SUCCESS,1730.28
USR_2E074496,2025-04-22,P2M,MERCHANT,SUCCESS,40.05
USR_2E074496,2025-08-19,P2P,FRIEND,SUCCESS,433.78
USR_2E074496,2025-09-30,P2M,MERCHANT,SUCCESS,1129.11
USR_2E074496,2025-06-13,P2M,MERCHANT,SUCCESS,757.52
USR_2E074496,2025-06-06,P2P,FRIEND,SUCCESS,1365.07
USR_2E074496,2025-05-13,P2M,MERCHANT,SUCCESS,1351.61
USR_2E074496,2025-08-16,P2M,MERCHANT,SUCCESS,685.47
USR_2E074496,2025-07-09,P2M,MERCHANT,SUCCESS,228.65
USR_2E074496,2025-06-19,P2M,MERCHANT,SUCCESS,475.04
USR_2E074496,2025-11-20,P2P,FRIEND,SUCCESS,1012.97
USR_2E074496,2025-05-16,P2M,MERCHANT,SUCCESS,1768.28
USR_2E074496,2025-05-23,P2P,FRIEND,SUCCESS,536.36
USR_2E074496,2025-10-14,P2M,MERCHANT,SUCCESS,1444.03
USR_2E074496,2025-02-19,P2P,FRIEND,SUCCESS,646.79
USR_2E074496,2025-01-09,P2M,MERCHANT,SUCCESS,803.21
USR_2E074496,2025-09-22,P2M,MERCHANT,SUCCESS,623.42
USR_2E074496,2025-09-03,P2M,MERCHANT,SUCCESS,690.85
USR_2E074496,2025-11-25,P2P,FRIEND,SUCCESS,687.18
USR_2E074496,2025-05-18,P2M,MERCHANT,SUCCESS,899.19
USR_2E074496,2025-11-12,P2M,MERCHANT,SUCCESS,136.89
USR_2E074496,2025-12-23,P2M,MERCHANT,SUCCESS,31.46
USR_2E074496,2025-04-15,P2M,MERCHANT,SUCCESS,1350.16
USR_2E074496,2025-12-22,P2P,FRIEND,SUCCESS,1517.48
USR_2E074496,2025-01-08,P2P,FRIEND,SUCCESS,1168.08
USR_2E074496,2025-12-15,P2M,MERCHANT,SUCCESS,536.84
USR_2E074496,2025-08-10,P2M,MERCHANT,SUCCESS,1255.37
USR_2E074496,2025-12-17,P2M,MERCHANT,SUCCESS,584.08
USR_2E074496,2025-10-31,P2P,FRIEND,SUCCESS,1952.3
USR_2E074496,2025-03-02,P2M,MERCHANT,SUCCESS,867.87
USR_2E074496,2025-08-09,P2M,MERCHANT,SUCCESS,357.11
USR_2E074496,2025-01-31,P2M,MERCHANT,SUCCESS,742.75
USR_2E074496,2025-07-09,P2M,MERCHANT,SUCCESS,1120.5
USR_2E074496,2025-10-18,P2M,MERCHANT,SUCCESS,1293.93
USR_2E074496,2025-05-24,P2P,FRIEND,SUCCESS,259.37
USR_2E074496,2025-04-13,P2M,MERCHANT,SUCCESS,1359.02
USR_2E074496,2025-06-20,P2M,MERCHANT,SUCCESS,371.11
USR_2E074496,2025-01-09,P2P,FRIEND,SUCCESS,971.55
USR_2E074496,2025-01-15,P2M,MERCHANT,SUCCESS,1221.06
USR_2E074496,2025-09-29,P2M,MERCHANT,SUCCESS,912.5
USR_2E074496,2025-06-01,P2M,MERCHANT,SUCCESS,1531.17
USR_2E074496,2025-01-16,P2M,MERCHANT,SUCCESS,734.05
USR_2E074496,2025-12-03,P2M,MERCHANT,SUCCESS,964.56
USR_2E074496,2025-03-19,P2M,MERCHANT,SUCCESS,406.36
USR_2E074496,2025-08-16,P2M,MERCHANT,SUCCESS,708.61
USR_2E074496,2025-11-25,P2P,FRIEND,SUCCESS,1247.88
USR_2E074496,2025-10-20,P2M,MERCHANT,SUCCESS,191.59
USR_2E074496,2025-01-05,P2P,FRIEND,SUCCESS,246.37
USR_2E074496,2025-06-18,P2M,MERCHANT,SUCCESS,264.91
USR_2E074496,2025-02-13,P2P,FRIEND,SUCCESS,1322.92
USR_2E074496,2025-01-12,P2M,MERCHANT,SUCCESS,691.93
USR_2E074496,2025-10-10,P2M,MERCHANT,SUCCESS,669.75
USR_2E074496,2025-12-07,P2M,MERCHANT,SUCCESS,266.38
USR_2E074496,2025-03-02,P2M,MERCHANT,SUCCESS,155.5
USR_2E074496,2025-04-27,P2M,MERCHANT,SUCCESS,424.22
USR_2E074496,2025-09-02,P2P,FRIEND,SUCCESS,426.43
USR_2E074496,2025-12-19,P2M,MERCHANT,SUCCESS,692.66
USR_2E074496,2025-09-19,P2M,MERCHANT,SUCCESS,516.1
USR_2E074496,2025-03-26,P2M,MERCHANT,SUCCESS,470.71
USR_2E074496,2025-10-21,P2M,MERCHANT,SUCCESS,466.32
USR_2E074496,2025-11-07,P2M,MERCHANT,SUCCESS,575.8
USR_2E074496,2025-08-16,P2M,MERCHANT,SUCCESS,1717.83
USR_2E074496,2025-12-13,P2M,MERCHANT,SUCCESS,175.95
USR_2E074496,2025-07-20,P2P,FRIEND,SUCCESS,1255.05
USR_2E074496,2025-12-29,P2M,MERCHANT,SUCCESS,890.86
USR_2E074496,2025-03-10,P2M,MERCHANT,SUCCESS,1418.77
USR_2E074496,2025-05-11,P2M,MERCHANT,SUCCESS,776.87
USR_2E074496,2025-01-18,P2M,MERCHANT,SUCCESS,1874.31
USR_2E074496,2025-09-11,P2M,MERCHANT,SUCCESS,1887.29
USR_2E074496,2025-06-30,P2P,FRIEND,SUCCESS,868.23
USR_2E074496,2025-01-23,P2M,MERCHANT,SUCCESS,1927.57
USR_2E074496,2025-12-23,P2P,FRIEND,SUCCESS,1967.37
USR_2E074496,2025-05-23,P2M,MERCHANT,SUCCESS,346.5
USR_CF4043B2,2025-04-03,P2M,MERCHANT,FAILED,420.37
USR_CF4043B2,2025-05-28,P2P,FRIEND,SUCCESS,1287.18
USR_CF4043B2,2025-01-09,P2M,MERCHANT,FAILED,1034.59
USR_CF4043B2,2025-03-05,P2P,FRIEND,SUCCESS,1346.39
USR_CF4043B2,2025-06-30,P2P,FRIEND,SUCCESS,1190.36
USR_CF4043B2,2025-01-06,P2M,MERCHANT,SUCCESS,112.89
USR_CF4043B2,2025-11-26,P2M,MERCHANT,SUCCESS,249.62
USR_CF4043B2,2025-10-17,P2M,MERCHANT,SUCCESS,1972.63
USR_CF4043B2,2025-07-05,P2P,FRIEND,SUCCESS,823.1
USR_CF4043B2,2025-07-15,P2M,MERCHANT,SUCCESS,644.26
USR_CF4043B2,2025-10-31,P2P,FRIEND,SUCCESS,854.11
USR_CF4043B2,2025-04-02,P2M,MERCHANT,SUCCESS,1150.77
USR_CF4043B2,2025-05-23,P2M,MERCHANT,SUCCESS,1807.26
USR_CF4043B2,2025-02-03,P2M,MERCHANT,SUCCESS,1946.62
USR_CF4043B2,2025-08-29,P2M,MERCHANT,SUCCESS,1763.36
USR_CF4043B2,2025-02-03,P2M,MERCHANT,SUCCESS,624.18
USR_CF4043B2,2025-02-19,P2P,FRIEND,SUCCESS,832.27
USR_CF4043B2,2025-08-13,P2P,FRIEND,SUCCESS,1706.39
USR_CF4043B2,2025-09-12,P2M,MERCHANT,SUCCESS,1905.78
USR_CF4043B2,2025-02-10,P2M,MERCHANT,SUCCESS,93.47
USR_CF4043B2,2025-06-03,P2M,MERCHANT,SUCCESS,1848.18
USR_CF4043B2,2025-04-18,P2M,MERCHANT,SUCCESS,922.78
USR_CF4043B2,2025-04-27,P2M,MERCHANT,SUCCESS,1903.27
USR_CF4043B2,2025-09-03,P2P,FRIEND,SUCCESS,1943.86
USR_CF4043B2,2025-11-06,P2M,MERCHANT,SUCCESS,449.32
USR_CF4043B2,2025-11-04,P2M,MERCHANT,SUCCESS,670.21
USR_CF4043B2,2025-05-18,P2M,MERCHANT,SUCCESS,1068.47
USR_CF4043B2,2025-11-09,P2M,MERCHANT,SUCCESS,235.01
USR_CF4043B2,2025-09-18,P2M,MERCHANT,SUCCESS,615.44
USR_CF4043B2,2025-02-17,P2M,MERCHANT,SUCCESS,16.39
USR_CF4043B2,2025-06-05,P2M,MERCHANT,FAILED,591.0
USR_CF4043B2,2025-06-20,P2M,MERCHANT,SUCCESS,1508.98
USR_CF4043B2,2025-10-24,P2P,FRIEND,SUCCESS,259.18
USR_CF4043B2,2025-04-15,P2P,FRIEND,SUCCESS,127.44
USR_CF4043B2,2025-04-19,P2M,MERCHANT,SUCCESS,770.59
USR_CF4043B2,2025-07-02,P2M,MERCHANT,SUCCESS,1421.44
USR_CF4043B2,2025-07-23,P2M,MERCHANT,SUCCESS,1361.03
USR_CF4043B2,2025-06-09,P2M,MERCHANT,SUCCESS,882.15
USR_CF4043B2,2025-06-17,P2M,MERCHANT,SUCCESS,280.67
USR_CF4043B2,2025-06-25,P2M,MERCHANT,SUCCESS,1149.54
USR_CF4043B2,2025-11-26,P2P,FRIEND,SUCCESS,1576.57
USR_CF4043B2,2025-07-17,P2M,MERCHANT,SUCCESS,647.15
USR_CF4043B2,2025-09-23,P2P,FRIEND,SUCCESS,888.46
USR_CF4043B2,2025-06-25,P2P,FRIEND,SUCCESS,1164.17
USR_CF4043B2,2025-11-25,P2M,MERCHANT,SUCCESS,1164.7
USR_CF4043B2,2025-09-07,P2M,MERCHANT,SUCCESS,1356.84
USR_CF4043B2,2025-11-25,P2M,MERCHANT,SUCCESS,1097.64
