person_id,on_time_flag,declared_turnover,gstr1_due_date,gstr1_filed_date,gstr3b_due_date,gstr3b_filed_date
USR_35B3678B,TRUE,130083.14,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_35B3678B,TRUE,936687.38,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_35B3678B,TRUE,959118.82,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_35B3678B,TRUE,667274.81,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_35B3678B,TRUE,605805.08,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_5FA3C442,TRUE,699855.87,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5FA3C442,TRUE,894081.47,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5FA3C442,TRUE,244424.6,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_5FA3C442,TRUE,244236.85,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_5FA3C442,TRUE,398874.49,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_5FA3C442,TRUE,906762.43,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_AD235633,TRUE,938301.96,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_AD235633,TRUE,125281.11,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_AD235633,TRUE,920261.97,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_AD235633,TRUE,342144.72,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_AD235633,TRUE,676046.02,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_AD235633,TRUE,899932.84,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_AB35258D,FALSE,607531.15,2025-12-11,2025-12-23,2025-12-20,2026-01-06
USR_AB35258D,FALSE,442405.6,2025-12-11,2026-01-07,2025-12-20,2026-01-15
USR_AB35258D,FALSE,137393.21,2025-11-11,2025-11-24,2025-11-20,2025-12-09
USR_AB35258D,FALSE,455507.49,2025-10-11,2025-10-26,2025-10-20,2025-11-12
USR_AB35258D,FALSE,546863.6,2025-09-11,2025-09-15,2025-09-20,2025-10-01
USR_AB35258D,FALSE,916167.24,2025-08-11,2025-08-24,2025-08-20,2025-09-02
USR_2EE08ACF,TRUE,852486.45,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2EE08ACF,TRUE,898191.59,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2EE08ACF,TRUE,258746.78,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_2EE08ACF,TRUE,510562.96,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_2EE08ACF,TRUE,257230.16,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_2EE08ACF,TRUE,839662.72,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_334D5F5E,TRUE,446405.62,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_334D5F5E,TRUE,829888.47,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_334D5F5E,TRUE,842654.41,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_334D5F5E,TRUE,757851.82,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_334D5F5E,TRUE,558991.07,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_334D5F5E,TRUE,673461.45,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_274999E1,TRUE,425751.29,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_274999E1,TRUE,408806.99,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_274999E1,TRUE,762881.82,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_274999E1,TRUE,122666.45,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_274999E1,TRUE,563829.81,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_274999E1,TRUE,486839.7,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_89FD808D,FALSE,762973.13,2025-12-11,2026-01-01,2025-12-20,2026-01-08
USR_89FD808D,FALSE,132887.94,2025-12-11,2026-01-09,2025-12-20,2025-12-29
USR_89FD808D,FALSE,803178.59,2025-11-11,2025-11-17,2025-11-20,2025-11-22
USR_89FD808D,FALSE,116217.82,2025-10-11,2025-10-28,2025-10-20,2025-10-23
USR_89FD808D,FALSE,630540.81,2025-09-11,2025-09-13,2025-09-20,2025-10-05
USR_89FD808D,FALSE,846061.79,2025-08-11,2025-08-30,2025-08-20,2025-09-18
USR_B0494202,TRUE,291562.99,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_B0494202,TRUE,506564.3,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_B0494202,TRUE,497269.21,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_B0494202,TRUE,349253.44,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_B0494202,TRUE,977557.3,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_B0494202,TRUE,155307.11,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_4D1A4D30,TRUE,882646.64,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_4D1A4D30,TRUE,739535.68,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_4D1A4D30,TRUE,365085.87,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_4D1A4D30,TRUE,363600.25,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_4D1A4D30,TRUE,393073.5,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_4D1A4D30,TRUE,631068.37,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_610BD5AF,TRUE,132758.26,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_610BD5AF,TRUE,959606.73,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_610BD5AF,TRUE,705988.15,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_610BD5AF,TRUE,981985.63,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_610BD5AF,TRUE,556627.4,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_610BD5AF,TRUE,950373.91,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_668FC8AC,TRUE,217537.94,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_668FC8AC,TRUE,752322.52,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_668FC8AC,TRUE,783433.6,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_668FC8AC,TRUE,213869.53,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_668FC8AC,TRUE,903604.65,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_668FC8AC,TRUE,852001.06,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_A1874E82,FALSE,848300.44,2025-12-11,2026-01-10,2025-12-20,2026-01-19
USR_A1874E82,FALSE,388851.79,2025-12-11,2026-01-06,2025-12-20,2025-12-26
USR_A1874E82,FALSE,954100.75,2025-11-11,2025-11-26,2025-11-20,2025-11-21
USR_A1874E82,FALSE,927720.08,2025-10-11,2025-10-31,2025-10-20,2025-10-21
USR_A1874E82,FALSE,233179.44,2025-09-11,2025-10-03,2025-09-20,2025-09-21
USR_A1874E82,FALSE,400690.12,2025-08-11,2025-08-24,2025-08-20,2025-09-16
USR_EA5857F9,TRUE,857349.48,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_EA5857F9,TRUE,724415.15,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_EA5857F9,TRUE,285320.05,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_EA5857F9,TRUE,956458.07,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_EA5857F9,TRUE,162529.99,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_EA5857F9,TRUE,931897.23,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_447EABE4,TRUE,817928.74,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_447EABE4,TRUE,185019.68,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_447EABE4,TRUE,161130.56,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_447EABE4,TRUE,633571.88,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_447EABE4,TRUE,622842.14,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_447EABE4,TRUE,660901.34,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_65ADEEF8,FALSE,683006.62,2025-12-11,2025-12-14,2025-12-20,2026-01-14
USR_65ADEEF8,FALSE,999249.12,2025-12-11,2025-12-21,2025-12-20,2026-01-06
USR_65ADEEF8,FALSE,172777.59,2025-11-11,2025-11-29,2025-11-20,2025-12-18
USR_65ADEEF8,FALSE,409638.83,2025-10-11,2025-11-04,2025-10-20,2025-10-29
USR_65ADEEF8,FALSE,663428.77,2025-09-11,2025-10-08,2025-09-20,2025-10-06
USR_65ADEEF8,FALSE,464056.78,2025-08-11,2025-08-18,2025-08-20,2025-09-05
USR_748F942A,TRUE,532348.49,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_748F942A,TRUE,263095.23,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_748F942A,TRUE,729152.62,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_748F942A,TRUE,495012.04,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_748F942A,TRUE,646192.6,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_748F942A,TRUE,982927.63,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_1D78A729,TRUE,463109.34,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1D78A729,TRUE,569247.12,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1D78A729,TRUE,416917.3,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_1D78A729,TRUE,877797.26,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_1D78A729,TRUE,327188.48,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_1D78A729,TRUE,667021.62,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_0F275C0B,TRUE,377344.34,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_0F275C0B,TRUE,894321.26,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_0F275C0B,TRUE,849646.35,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_0F275C0B,TRUE,357276.09,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_0F275C0B,TRUE,364993.74,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_0F275C0B,TRUE,150292.3,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_41B5C0E7,TRUE,487526.85,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_41B5C0E7,TRUE,859657.24,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_41B5C0E7,TRUE,308024.4,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_41B5C0E7,TRUE,754969.1,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_41B5C0E7,TRUE,988206.17,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_41B5C0E7,TRUE,281851.8,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_B9829883,TRUE,150456.67,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_B9829883,TRUE,820058.13,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_B9829883,TRUE,177872.01,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_B9829883,TRUE,446309.18,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_B9829883,TRUE,485325.83,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_B9829883,TRUE,275485.51,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_B968133C,FALSE,366851.99,2025-12-11,2025-12-31,2025-12-20,2025-12-30
USR_B968133C,FALSE,319481.77,2025-12-11,2025-12-22,2025-12-20,2026-01-15
USR_B968133C,FALSE,624354.12,2025-11-11,2025-11-25,2025-11-20,2025-12-08
USR_B968133C,FALSE,918342.83,2025-10-11,2025-10-15,2025-10-20,2025-11-19
USR_B968133C,FALSE,677547.21,2025-09-11,2025-09-20,2025-09-20,2025-10-14
USR_B968133C,FALSE,401000.3,2025-08-11,2025-08-13,2025-08-20,2025-08-30
USR_E3E66088,TRUE,942337.96,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_E3E66088,TRUE,245440.38,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_E3E66088,TRUE,509407.0,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_E3E66088,TRUE,418853.39,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_E3E66088,TRUE,126997.18,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_E3E66088,TRUE,335185.3,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_5B494238,TRUE,691981.79,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5B494238,TRUE,329126.93,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5B494238,TRUE,265167.44,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_5B494238,TRUE,602233.27,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_5B494238,TRUE,333785.21,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_5B494238,TRUE,223445.91,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_157B0617,TRUE,683318.55,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_157B0617,TRUE,422035.91,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_157B0617,TRUE,435919.83,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_157B0617,TRUE,748587.23,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_157B0617,TRUE,818258.34,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_157B0617,TRUE,664135.57,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_D6ED5E5D,TRUE,178276.43,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D6ED5E5D,TRUE,619897.92,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D6ED5E5D,TRUE,604095.86,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_D6ED5E5D,TRUE,531899.61,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_D6ED5E5D,TRUE,199776.94,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_D6ED5E5D,TRUE,224140.36,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_CA6182AE,TRUE,816575.66,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_CA6182AE,TRUE,656050.42,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_CA6182AE,TRUE,643983.3,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_CA6182AE,TRUE,413226.26,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_CA6182AE,TRUE,258155.33,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_CA6182AE,TRUE,280443.73,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_7866EEC0,TRUE,798057.1,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7866EEC0,TRUE,901582.47,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7866EEC0,TRUE,569306.88,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_7866EEC0,TRUE,864769.5,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_7866EEC0,TRUE,799382.93,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_7866EEC0,TRUE,674379.07,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_01CC2781,TRUE,556000.18,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_01CC2781,TRUE,331357.97,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_01CC2781,TRUE,636055.71,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_01CC2781,TRUE,214730.67,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_01CC2781,TRUE,158483.34,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_01CC2781,TRUE,773137.83,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_C65F5D2E,TRUE,831976.55,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C65F5D2E,TRUE,881723.42,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C65F5D2E,TRUE,611513.98,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_C65F5D2E,TRUE,926113.41,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_C65F5D2E,TRUE,593976.6,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_C65F5D2E,TRUE,950416.8,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_BF9E39E2,TRUE,990840.87,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_BF9E39E2,TRUE,625652.98,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_BF9E39E2,TRUE,413690.39,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_BF9E39E2,TRUE,543511.87,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_BF9E39E2,TRUE,269799.0,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_BF9E39E2,TRUE,856371.56,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_E0F7D70A,FALSE,371915.72,2025-12-11,2025-12-15,2025-12-20,2026-01-07
USR_E0F7D70A,FALSE,365342.68,2025-12-11,2026-01-05,2025-12-20,2025-12-26
USR_E0F7D70A,FALSE,188461.85,2025-11-11,2025-12-01,2025-11-20,2025-12-09
USR_E0F7D70A,FALSE,437541.57,2025-10-11,2025-11-04,2025-10-20,2025-11-11
USR_E0F7D70A,FALSE,123776.96,2025-09-11,2025-10-02,2025-09-20,2025-09-23
USR_E0F7D70A,FALSE,190922.62,2025-08-11,2025-08-30,2025-08-20,2025-09-19
USR_2F98D9BB,TRUE,686455.97,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2F98D9BB,TRUE,361897.0,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2F98D9BB,TRUE,254280.77,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_2F98D9BB,TRUE,678558.39,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_2F98D9BB,TRUE,211357.78,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_2F98D9BB,TRUE,562576.75,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_2B284EBE,TRUE,260226.36,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2B284EBE,TRUE,815367.62,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2B284EBE,TRUE,564990.94,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_2B284EBE,TRUE,361149.3,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_2B284EBE,TRUE,244326.97,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_2B284EBE,TRUE,833585.56,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_5EBDE3E4,FALSE,299061.42,2025-12-11,2026-01-03,2025-12-20,2026-01-08
USR_5EBDE3E4,FALSE,864475.9,2025-12-11,2025-12-13,2025-12-20,2025-12-28
USR_5EBDE3E4,FALSE,526209.27,2025-11-11,2025-11-28,2025-11-20,2025-12-09
USR_5EBDE3E4,FALSE,485472.49,2025-10-11,2025-11-02,2025-10-20,2025-10-23
USR_5EBDE3E4,FALSE,956586.87,2025-09-11,2025-09-28,2025-09-20,2025-10-18
USR_5EBDE3E4,FALSE,942182.3,2025-08-11,2025-08-19,2025-08-20,2025-09-07
USR_DAF062D5,TRUE,441837.76,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_DAF062D5,TRUE,431601.2,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_DAF062D5,TRUE,272418.65,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_DAF062D5,TRUE,844033.63,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_DAF062D5,TRUE,381249.47,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_DAF062D5,TRUE,126488.15,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_D98F029C,TRUE,340607.6,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D98F029C,TRUE,691973.9,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D98F029C,TRUE,777738.49,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_D98F029C,TRUE,322368.9,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_D98F029C,TRUE,474234.33,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_D98F029C,TRUE,321837.87,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_7BA9A3EF,TRUE,258719.12,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7BA9A3EF,TRUE,761704.12,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7BA9A3EF,TRUE,137777.39,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_7BA9A3EF,TRUE,445564.21,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_7BA9A3EF,TRUE,547881.38,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_7BA9A3EF,TRUE,158884.68,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_CCFA85DF,TRUE,461733.57,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_CCFA85DF,TRUE,629579.6,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_CCFA85DF,TRUE,897888.44,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_CCFA85DF,TRUE,217624.35,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_CCFA85DF,TRUE,189304.86,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_CCFA85DF,TRUE,517168.91,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_5B32EBC4,TRUE,804741.46,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5B32EBC4,TRUE,970067.37,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5B32EBC4,TRUE,119703.12,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_5B32EBC4,TRUE,740798.27,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_5B32EBC4,TRUE,442176.47,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_5B32EBC4,TRUE,907847.76,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_67B75297,TRUE,858164.65,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_67B75297,TRUE,800797.27,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_67B75297,TRUE,450915.68,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_67B75297,TRUE,755611.03,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_67B75297,TRUE,592397.94,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_67B75297,TRUE,894886.08,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_59BCB205,TRUE,216000.12,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_59BCB205,TRUE,468002.27,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_59BCB205,TRUE,708740.37,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_59BCB205,TRUE,894518.34,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_59BCB205,TRUE,294290.5,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_59BCB205,TRUE,456362.84,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_94C30E03,TRUE,842478.69,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_94C30E03,TRUE,149771.45,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_94C30E03,TRUE,902330.59,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_94C30E03,TRUE,749071.14,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_94C30E03,TRUE,814195.54,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_94C30E03,TRUE,927159.92,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_C11CCB7C,TRUE,937210.96,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C11CCB7C,TRUE,550112.82,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C11CCB7C,TRUE,767983.81,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_C11CCB7C,TRUE,999566.14,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_C11CCB7C,TRUE,878695.35,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_C11CCB7C,TRUE,987079.07,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_E9AE8213,FALSE,532739.76,2025-12-11,2025-12-26,2025-12-20,2025-12-24
USR_E9AE8213,FALSE,786142.09,2025-12-11,2025-12-24,2025-12-20,2025-12-31
USR_E9AE8213,FALSE,569083.74,2025-11-11,2025-12-11,2025-11-20,2025-11-24
USR_E9AE8213,FALSE,894192.4,2025-10-11,2025-10-12,2025-10-20,2025-11-10
USR_E9AE8213,FALSE,227101.25,2025-09-11,2025-09-22,2025-09-20,2025-10-08
USR_E9AE8213,FALSE,504770.49,2025-08-11,2025-09-03,2025-08-20,2025-09-17
USR_FA001907,FALSE,960090.02,2025-12-11,2026-01-09,2025-12-20,2026-01-08
USR_FA001907,FALSE,206141.74,2025-12-11,2025-12-29,2025-12-20,2026-01-11
USR_FA001907,FALSE,384015.67,2025-11-11,2025-12-02,2025-11-20,2025-12-04
USR_FA001907,FALSE,693729.48,2025-10-11,2025-10-14,2025-10-20,2025-11-11
USR_FA001907,FALSE,141366.67,2025-09-11,2025-09-21,2025-09-20,2025-09-26
USR_FA001907,FALSE,543360.37,2025-08-11,2025-08-23,2025-08-20,2025-09-02
USR_772C62A5,TRUE,304631.24,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_772C62A5,TRUE,507190.26,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_772C62A5,TRUE,406042.48,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_772C62A5,TRUE,220756.48,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_772C62A5,TRUE,587323.78,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_772C62A5,TRUE,584161.46,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_4DF76D48,TRUE,441863.81,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_4DF76D48,TRUE,244165.41,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_4DF76D48,TRUE,847977.93,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_4DF76D48,TRUE,974891.51,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_4DF76D48,TRUE,932282.27,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_4DF76D48,TRUE,944764.65,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_814BA551,TRUE,852921.83,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_814BA551,TRUE,363028.83,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_814BA551,TRUE,787665.94,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_814BA551,TRUE,365352.75,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_814BA551,TRUE,151147.22,2025-09-11,2025-09-11,2025-09-20,2025-09-20
